NOMBRE_MUNICIPIO,NOMBRE_SERVICIO,ESTADO_DEL_VEHICULO,NOMBRE_DE_LA_CLASE,FECHA DE REGISTRO,CANTIDAD,MES DE PUBLICACION,AÑO DE PUBLICACIÓN
SABANETA,NO REGISTRA,ACTIVO,CARGADOR,2016,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,EXCAVADORA,2016,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MOTONIVELADORA,2016,2,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2016,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2016,20,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,TRACTOR,2016,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMIONETA,2016,3,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMPERO,2016,2,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,MOTOCICLETA,2016,53,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,AUTOMOVIL,2016,2672,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,BUS,2016,4,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMIONETA,2016,1252,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMPERO,2016,678,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CUATRIMOTO,2016,25,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MICROBUS,2016,7,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCARRO,2016,103,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCICLETA,2016,25360,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,AUTOMOVIL,2016,12,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUS,2016,47,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUSETA,2016,16,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMION,2016,337,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMIONETA,2016,313,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMPERO,2016,30,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,MICROBUS,2016,53,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,TRACTOCAMION,2016,27,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,VOLQUETA,2016,102,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,BULDOZER,2017,2,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,CARGADOR,2017,3,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,EXCAVADORA,2017,11,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MINICARGADOR,2017,4,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MONTACARGAS,2017,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MOTONIVELADORA,2017,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2017,4,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2017,25,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,TRACTOR,2017,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,AUTOMOVIL,2017,12,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMION,2017,8,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMIONETA,2017,23,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMPERO,2017,6,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,MOTOCICLETA,2017,23,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,AUTOMOVIL,2017,2330,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,BUS,2017,14,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,BUSETA,2017,1,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMIONETA,2017,1469,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMPERO,2017,479,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CICLOMOTOR,2017,2,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CUATRIMOTO,2017,4,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MICROBUS,2017,2,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCARRO,2017,100,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCICLETA,2017,24059,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOTRICICLO,2017,3,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,AUTOMOVIL,2017,17,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUS,2017,47,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUSETA,2017,20,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMION,2017,313,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMIONETA,2017,319,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMPERO,2017,14,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,MICROBUS,2017,29,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,TRACTOCAMION,2017,4,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,VOLQUETA,2017,101,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,BULDOZER,2018,6,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,CARGADOR,2018,15,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,CARRETILLA ELEVADORA,2018,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,EXCAVADORA,2018,14,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MINI EXCAVADORA,2018,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MINICARGADOR,2018,2,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MONTACARGAS,2018,6,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MOTONIVELADORA,2018,3,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2018,17,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2018,6,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,TRACTOR,2018,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMION,2018,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMIONETA,2018,7,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,MOTOCICLETA,2018,12,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,TRACTOCAMION,2018,1,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,AUTOMOVIL,2018,2893,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMION,2018,5,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMIONETA,2018,1446,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMPERO,2018,504,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CICLOMOTOR,2018,11,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CUATRIMOTO,2018,14,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MICROBUS,2018,1,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCARRO,2018,85,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCICLETA,2018,24710,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,AUTOMOVIL,2018,21,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUS,2018,66,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUSETA,2018,11,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMION,2018,211,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMIONETA,2018,552,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMPERO,2018,15,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,MICROBUS,2018,25,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,TRACTOCAMION,2018,28,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,VOLQUETA,2018,67,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,BULDOZER,2019,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,CAMIONETA,2019,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,CARGADOR,2019,5,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,DUMPER (VOLQUETA ARTICULADA),2019,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,EXCAVADORA,2019,17,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MANIPULADOR TELESCOPICO,2019,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MINI EXCAVADORA,2019,4,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MINICARGADOR,2019,4,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MOTONIVELADORA,2019,2,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,RETROCARGADOR,2019,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2019,8,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2019,36,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,TRACTOR,2019,2,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,VIBROCOMPACTADORA,2019,4,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMION,2019,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMIONETA,2019,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMPERO,2019,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,MICROBUS,2019,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,MOTOCARRO,2019,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,MOTOCICLETA,2019,23,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,AUTOMOVIL,2019,3077,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMION,2019,1,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMIONETA,2019,1645,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMPERO,2019,531,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CICLOMOTOR,2019,54,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CUADRICICLO,2019,2,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CUATRIMOTO,2019,10,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCARRO,2019,108,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCICLETA,2019,33337,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,AUTOMOVIL,2019,17,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUS,2019,61,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUSETA,2019,14,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMION,2019,395,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMIONETA,2019,552,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMPERO,2019,30,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,MICROBUS,2019,37,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,TRACTOCAMION,2019,129,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,VOLQUETA,2019,151,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,BULDOZER,2020,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,CARGADOR,2020,10,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,EXCAVADORA,2020,29,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,GRUA,2020,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MINI EXCAVADORA,2020,3,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MINICARGADOR,2020,11,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MONTACARGAS,2020,6,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MOTONIVELADORA,2020,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,PILOTEADORA,2020,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,REMOLQUE,2020,4,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2020,14,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2020,46,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,TRACTOR,2020,3,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,VIBROCOMPACTADORA,2020,2,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,AUTOMOVIL,2020,3,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,BUS,2020,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMION,2020,2,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMIONETA,2020,3,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMPERO,2020,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,MOTOCICLETA,2020,8,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,AUTOMOVIL,2020,3111,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMION,2020,3,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMIONETA,2020,1902,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMPERO,2020,481,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CICLOMOTOR,2020,79,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CUADRICICLO,2020,3,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CUATRIMOTO,2020,11,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MICROBUS,2020,1,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCARRO,2020,226,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCICLETA,2020,30630,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,AUTOMOVIL,2020,7,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUS,2020,18,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUSETA,2020,13,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMION,2020,497,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMIONETA,2020,559,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMPERO,2020,36,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,MICROBUS,2020,14,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,TRACTOCAMION,2020,166,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,VOLQUETA,2020,40,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,BULDOZER,2021,2,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,CARGADOR,2021,8,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,CARGADORA FRONTAL,2021,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,CARRETILLA APILADORA,2021,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,COMPACTADOR,2021,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,EXCAVADORA,2021,24,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MANIPULADOR TELESCOPICO,2021,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MINI EXCAVADORA,2021,5,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MINICARGADOR,2021,13,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MONTACARGAS,2021,12,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MOTONIVELADORA,2021,3,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,PERFORADORA,2021,2,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,REMOLQUE,2021,3,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,RETROCARGADOR,2021,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2021,16,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2021,114,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,TRACTOR,2021,13,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,VIBROCOMPACTADORA,2021,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMPERO,2021,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,MOTOCICLETA,2021,16,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,AUTOMOVIL,2021,4564,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,BUS,2021,1,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,BUSETA,2021,1,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMION,2021,6,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMIONETA,2021,3893,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMPERO,2021,794,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CICLOMOTOR,2021,162,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CUADRICICLO,2021,18,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CUATRIMOTO,2021,10,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MICROBUS,2021,4,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCARRO,2021,376,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCICLETA,2021,46209,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOTRICICLO,2021,1,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,TRACTOCAMION,2021,1,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,AUTOMOVIL,2021,7,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUS,2021,21,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUSETA,2021,6,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMION,2021,662,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMIONETA,2021,697,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMPERO,2021,27,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,MICROBUS,2021,17,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,TRACTOCAMION,2021,308,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,VOLQUETA,2021,243,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,AUTOHORMIGONERA,2022,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,CARGADOR,2022,5,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,CARRETILLA APILADORA,2022,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,EXCAVADORA,2022,34,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MINI EXCAVADORA,2022,5,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MINICARGADOR,2022,13,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MONTACARGAS,2022,5,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MOTONIVELADORA,2022,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,RETROCARGADOR,2022,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2022,10,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2022,170,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,TRACTOR,2022,16,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,VIBROCOMPACTADORA,2022,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,AUTOMOVIL,2022,2,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,BUS,2022,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMION,2022,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMIONETA,2022,3,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,MICROBUS,2022,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,MOTOCICLETA,2022,17,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,AUTOMOVIL,2022,8774,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMION,2022,6,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMIONETA,2022,3840,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMPERO,2022,692,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CICLOMOTOR,2022,102,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CUADRICICLO,2022,93,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CUATRIMOTO,2022,16,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MICROBUS,2022,6,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCARRO,2022,424,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCICLETA,2022,52064,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,TRACTOCAMION,2022,1,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,TRICIMOTO,2022,1,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,AUTOMOVIL,2022,63,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUS,2022,27,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUSETA,2022,19,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMION,2022,661,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMIONETA,2022,926,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMPERO,2022,95,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,MICROBUS,2022,29,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,TRACTOCAMION,2022,359,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,VOLQUETA,2022,146,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,CARGADOR,2023,2,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,EXCAVADORA,2023,16,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MANIPULADOR TELESCOPICO,2023,7,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MINI EXCAVADORA,2023,7,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MINICARGADOR,2023,8,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MONTACARGAS,2023,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MOTONIVELADORA,2023,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,PILOTEADORA,2023,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2023,7,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2023,152,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,TRACTOR,2023,13,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,AUTOMOVIL,2023,2,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMION,2023,13,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMIONETA,2023,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,MOTOCICLETA,2023,11,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,VOLQUETA,2023,6,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,AUTOMOVIL,2023,1490,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMION,2023,3,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMIONETA,2023,2034,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMPERO,2023,484,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CICLOMOTOR,2023,22,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CUADRICICLO,2023,210,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CUATRIMOTO,2023,13,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MICROBUS,2023,9,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCARRO,2023,303,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCICLETA,2023,41659,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,AUTOMOVIL,2023,99,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUS,2023,42,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUSETA,2023,4,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMION,2023,300,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMIONETA,2023,744,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,CAMPERO,2023,118,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,MICROBUS,2023,44,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,TRACTOCAMION,2023,196,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,VOLQUETA,2023,62,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,CARGADOR,2024,2,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,COMPACTADOR,2024,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,EXCAVADORA,2024,18,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MINI EXCAVADORA,2024,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MINICARGADOR,2024,3,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MONTACARGAS,2024,5,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,MOTONIVELADORA,2024,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,PERFORADORA,2024,1,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2024,3,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2024,98,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,TRACTOR,2024,9,ABRIL,2025
SABANETA,NO REGISTRA,ACTIVO,VIBROCOMPACTADORA,2024,1,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMION,2024,12,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,CAMIONETA,2024,3,ABRIL,2025
SABANETA,OFICIAL,ACTIVO,MOTOCICLETA,2024,16,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,AUTOMOVIL,2024,956,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMION,2024,2,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMIONETA,2024,1691,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CAMPERO,2024,328,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CICLOMOTOR,2024,12,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CUADRICICLO,2024,8,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,CUATRIMOTO,2024,23,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MICROBUS,2024,2,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCARRO,2024,322,ABRIL,2025
SABANETA,PARTICULAR,ACTIVO,MOTOCICLETA,2024,60359,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,AUTOMOVIL,2024,54,ABRIL,2025
SABANETA,PÚBLICO,ACTIVO,BUS,2024,35,ABRIL,2025
